"operadora","contrato","campo","formacion_productora","modalidad","vigencia","mes","tipo_prueba","fecha_inicio","fecha_fin","tipo_fluido","petroleo_bbl","gas_ksc","estado"
"MKMS Enerji Sucursal Colombia","Maria Conchita","Istanbul","Jimol","Explotación","2026","1","Extensas","2025-11-22T00:00:00.000","2026-01-20T00:00:00.000","Gas","7.00","6322.00","Activo"
"MKMS Enerji Sucursal Colombia","Maria Conchita","Istanbul","Jimol Inferior","Explotación","2026","1","Extensas","2025-11-22T00:00:00.000","2026-01-20T00:00:00.000","Gas","5.70","3664.00","Activo"
"MKMS Enerji Sucursal Colombia","Maria Conchita","Istanbul","Jimol Inferior","Explotación","2026","1","Extensas","2025-11-22T00:00:00.000","2026-01-20T00:00:00.000","Gas","0.00","0.00","Inactivo"
"ONGC Videsh","CPO 5","Halcón","Guadalupe","Evaluación","2026","1","Extensas","2026-01-28T00:00:00.000","2026-07-19T00:00:00.000","Petróleo","399.00","0.00","Activo"
"ONGC Videsh","CPO 5","Halcón","Guadalupe","Evaluación","2026","1","Extensas","2024-07-29T00:00:00.000","2025-01-25T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"ONGC Videsh","CPO 5","La Urraca","Une","Evaluación","2026","1","Extensas","2025-01-13T00:00:00.000","2025-02-14T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"Parex Resources","Arauca","Arauca","Une
Gacheta","Explotación","2026","1","Extensas","2024-05-03T00:00:00.000","2024-10-30T00:00:00.000","Petróleo y gas","172.20","1152.40","Activo"
"Parex Resources","LLA 74","Barnett","Mirador","Evaluación","2026","1","Extensas","2025-12-18T00:00:00.000","2026-06-18T00:00:00.000","Petróleo","174.00","0.00","Activo"
"Parex Resources","LLA 74","Namero","Mirador","Evaluación","2026","1","Extensas","2025-10-19T00:00:00.000","2026-04-19T00:00:00.000","Petróleo","3184.00","0.00","Activo"
"Parex Resources","LLA 74","Yaguarundi","Lower Mirador","Evaluación","2026","1","Extensas","2025-12-20T00:00:00.000","2026-06-20T00:00:00.000","Petróleo","393.00","0.00","Activo"
"Parex Resources","LLA 74","Yaguarundi","Upper Mirador","Evaluación","2026","1","Extensas","2025-07-24T00:00:00.000","2026-01-24T00:00:00.000","Petróleo","671.00","0.00","Activo"
"Parex Resources","LLA 81","Capybara","Carbonera","Evaluación","2026","1","Extensas","2024-12-11T00:00:00.000","2025-03-11T00:00:00.000","Petróleo y gas","0.00","0.00","Inactivo"
"Petroleos Colombianos S.A.","Tapir","Alberta","Guadalupe","Explotación","2026","1","Extensas","2025-02-16T00:00:00.000","2025-08-15T00:00:00.000","Petróleo","158.00","0.00","Activo"
"Petroleos Colombianos S.A.","Tapir","Alberta","Ubaque","Explotación","2026","1","Extensas","2025-02-23T00:00:00.000","2025-08-15T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"Petrosantander","Carare las Monas","Corazón","Lisama","Explotación","2026","1","Extensas","2025-03-06T00:00:00.000","2025-09-05T00:00:00.000","Petróleo y gas","14.00","35.00","Activo"
"SierraCol Energy","Chipirón","Bayonero","Upper Carbonera","Explotación","2026","1","Extensas","2024-08-01T00:00:00.000","2025-01-31T00:00:00.000","Petróleo y gas","131.00","1.50","Activo"
"SierraCol Energy","Cosecha","REX NE","Carbonera Inferior","Explotación","2026","1","Extensas","2024-08-28T00:00:00.000","2025-02-28T00:00:00.000","Petróleo y gas","2542.00","214.00","Activo"
"SierraCol Energy","Cosecha","Terecay","K2 Gacheta","Evaluación","2026","1","Extensas","2025-09-29T00:00:00.000","2026-03-31T00:00:00.000","Petróleo y gas","383.00","27.00","Activo"
"SierraCol Energy","Cosecha","Terecay","K2A","Explotación","2026","1","Extensas","2024-05-24T00:00:00.000","2024-08-24T00:00:00.000","Petróleo y gas","183.00","16.00","Activo"
"SierraCol Energy","Rondon","Caricare","Carbonera superior","Evaluación","2026","1","Extensas","2025-07-25T00:00:00.000","2026-01-25T00:00:00.000","Petróleo y gas","22.00","3.50","Activo"
"Suelopetrol","LLA 61","Progre3","Carbonera C5B","Explotación","2026","1","Extensas","2025-09-24T00:00:00.000","2025-11-10T00:00:00.000","Petróleo","70.00","0.00","Activo"
"Tecpetrol Colombia","CPO 13","Maute","Arenas Basales","Evaluación","2026","1","Extensas","2024-11-23T00:00:00.000","2025-11-23T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"Vetra Exploracion y Produccion Colombia","LLA-78","Espiguero","Carbonera C7","Explotación","2026","1","Extensas","2025-03-29T00:00:00.000","2025-08-16T00:00:00.000","Petróleo","110.50","0.00","Activo"
